"time","n","der(n)"
0.008	,171.2362989511172,86218.44517897732
0.0081	,180.04739516857111,90020.31423249016
0.0082	,189.24370579520175,93922.15741976611
0.0083	,198.83499992993612,97919.50662902837
0.0084	,208.83056586671802,102007.03088774366
0.0085	,219.2391211441146,106178.48945667715
0.0086	,230.06870489904657,110426.68441103588
0.0087	,241.32663192245295,114743.4446777899
0.0088	,253.01925054296075,119119.54309998294
0.0089	,265.15202260133236,123544.74684848257
0.009	,277.7293099061292,128007.76508842857
0.0091	,290.7543144033825,132496.26664295886
0.0092	,304.2289047371192,136996.86993711963
0.0093	,318.15355944439057,141495.18773165185
0.0094	,332.52731632912946,145975.8848375853
0.0095	,347.3476243687146,150422.7182607259
0.0096	,362.61024301425743,154818.60928596588
0.0097	,378.3091607561997,159145.7367483023
0.0098	,394.43658450599906,163385.6635122502
0.0099	,410.9828286554586,167519.4482674776
0.01	,427.9363364231368,171527.80527105974
0.0101	,445.28357465243926,175391.2435922877
0.0102	,463.0091222450801,179090.26221910308
0.0103	,481.095528023322,182605.5019694319
0.0104	,499.52351737999885,185917.97650652056
0.0105	,518.2718184817867,189009.23092009113
0.0106	,537.3174815488927,191861.59047912923
0.0107	,556.635693900625,194458.31958220873
0.0108	,576.2001700795696,196783.86337681976
0.0109	,595.9830062436002,198824.0020952835
0.011	,615.9550704704263,200566.06031087102
0.0111	,636.0859494891525,201999.04810672576
0.0112	,656.3442984721489,203113.82203904708
0.0113	,676.6978949151646,203903.19757767863
0.0114	,697.1139392028066,204362.05312092908
>>>0.0115	,717.5592319569416,204487.39723129466
0.0116	,738.0004220375084,204278.40884242847
0.0117	,758.4040587311359,203736.45119256823
0.0118	,778.7368886308806,202865.05924137658
0.0119	,798.9662917311401,201669.87988597745
0.012	,819.060245189563,200158.60081098936
0.0121	,838.9875941579719,198340.844782265
0.0122	,858.718314380649,196228.03215539444
0.0123	,878.2234758845233,193833.25201070638
0.0124	,897.4756443467113,191171.06846868555
0.0125	,916.4488814365462,188257.3515924126
0.0126	,935.1189431646511,185109.0722211762
0.0127	,953.4632343087997,181744.125790077
0.0128	,971.4610624575394,178181.10038219456
0.0129	,989.093498387719,174439.11223838862
0.013	,1006.3435832880209,170537.5767585124
0.0131	,1023.1962311250242,166496.04301142273
0.0132	,1039.6384432768598,162333.9618273882
0.0133	,1055.6592784509983,158070.5113862754
0.0134	,1071.2495182303119,153724.52091427986
0.0135	,1086.4019352677851,149314.24923809114
0.0136	,1101.1109008287058,144857.35679783652
0.0137	,1115.3725906387842,140370.72301713322
0.0138	,1129.1847898652436,135870.39115727865
0.0139	,1142.546845848935,131371.48474072653
0.014	,1155.4596179950863,126888.13655521823
0.0141	,1167.925367970941,122433.45070914629
0.0142	,1179.9475467840725,118019.51749704796
0.0143	,1191.5308630974473,113657.34032950006
0.0144	,1202.680935550734,109356.92749580191
0.0145	,1213.4043902694232,105127.23070236044
0.0146	,1223.708807150807,100976.14476186989
0.0147	,1233.6024513719287,96910.60368595169
0.0148	,1243.0940972989458,92936.65424494629
0.0149	,1252.1930594982234,89059.45099814185
0.015	,1260.90926072989,85283.2356779157
0.0151	,1269.2530361070678,81611.43264436608
0.0152	,1277.2349595188814,78046.74378428169
0.0153	,1284.8658833622046,74591.1534751445
0.0154	,1292.156828407116,71246.00147745163
0.0155	,1299.118921460679,68012.0373777911
0.0156	,1305.7632957342362,64889.49434697028
0.0157	,1312.1010276908992,61878.14792176417
0.0158	,1318.1431029656233,58977.36162256537
0.0159	,1323.9007202654552,56185.96769046667
0.016	,1329.384449131611,53502.70188087195
0.0161	,1334.6050261383764,50925.84692310414
0.0162	,1339.57318564604,48453.33647902647
0.0163	,1344.299071317024,46083.07359263471
0.0164	,1348.7929798543435,43812.58542390921
0.0165	,1353.0647924629668,41639.330094121426
0.0166	,1357.12412806832,39560.64341002083
0.0167	,1360.980229339921,37573.818977251765
0.0168	,1364.6420746223441,35676.07152074088
0.0169	,1368.1185007696465,33864.49106611968
0.017	,1371.4180574322143,32136.13495673393
0.0171	,1374.5488735808415,30488.114674124317
0.0172	,1377.5187763849794,28917.54963448921
0.0173	,1380.3352977986897,27421.577793204426
0.0174	,1383.0057395155534,25997.33391757371
0.0175	,1385.5372620070734,24641.913171128665
0.0176	,1387.936605388119,23352.531061007474
0.0177	,1390.210160983446,22126.496356839696
0.0178	,1392.3640973353358,20961.152759695942
0.0179	,1394.404332446127,19853.90207566904
0.018	,1396.3366811246103,18802.131589560086
0.0181	,1398.1665788267464,17803.370993665645
0.0182	,1399.89917977612,16855.24613921889
0.0183	,1401.5393567738558,15955.48532327155
0.0184	,1403.0917943821514,15101.873647377359
0.0185	,1404.561137850074,14292.175477297236
0.0186	,1405.9516680577417,13524.3175404497
0.0187	,1407.2674737685693,12796.298450413924
0.0188	,1408.5123382429224,12106.255197637644
0.0189	,1409.6899390824963,11452.355902464515
0.019	,1410.8038777459526,10832.785946185113
0.0191	,1411.8575491396539,10245.82291824877
0.0192	,1412.8541591452165,9689.82943698932
0.0193	,1413.7965988457388,9163.32576553267
0.0194	,1414.687737500347,8664.828364152443
0.0195	,1415.5303285746438,8192.903846112744
0.0196	,1416.3270494558406,7746.148208776807
0.0197	,1417.0803914233618,7323.249901598247
0.0198	,1417.7925429881338,6923.056901087785
0.0199	,1418.465715684689,6544.395019314127
0.02	,1419.1019895164293,6186.155605154695
0.0201	,1419.7034676176568,5847.209338176848
0.0202	,1420.2720500936534,5526.534376148879
0.0203	,1420.8094464319727,5223.210351530205
0.0204	,1421.3172847913954,4936.357490349491
0.0205	,1421.7971416191879,4665.120436446877
0.0206	,1422.2506657497422,4408.59850460259
0.0207	,1422.679301574316,4166.002625012078
0.0208	,1423.0843893901867,3936.5991667452136
0.0209	,1423.4671084242348,3719.7426691908304
0.021	,1423.8286513471744,3514.777359850718
0.0211	,1424.1702943725663,3320.9975717239813
0.0212	,1424.493146209487,3137.7903248699517
0.0213	,1424.7982584384513,2964.5730519384056
0.0214	,1425.0864699618658,2800.8821887632475
0.0215	,1425.3586925974455,2646.2112518905506
0.0216	,1425.6158603135884,2500.0397335307844
0.0217	,1425.8588752675669,2361.863880718915
0.0218	,1426.0885503537943,2231.229516170537
0.0219	,1426.3054710227384,2107.8108459167997
0.022	,1426.5103332690458,1991.218344300576
0.0221	,1426.7038057207544,1881.077248146524
0.0222	,1426.8866315068587,1776.9696274480061
0.0223	,1427.0594304282617,1678.5470858454566
0.0224	,1427.2226503415905,1585.5586028166265
0.0225	,1427.3768179981257,1497.7077345024757
0.0226	,1427.5224299022404,1414.7148139444223
0.0227	,1427.6599957537467,1336.292237068013
0.0228	,1427.789932643832,1262.204821682256
0.0229	,1427.912665137565,1192.2128046776822
0.023	,1428.0285909735198,1126.091429040593
0.0231	,1428.138072974821,1063.6355941898323
0.0232	,1428.2414891133803,1004.6313251353632
0.0233	,1428.3391642659408,948.8947296077199
0.0234	,1428.4314167385974,896.2454817891256
0.0235	,1428.5185520320765,846.5103979743197
0.0236	,1428.600846212386,799.5329475663801
0.0237	,1428.6785839256456,755.151570068063
0.0238	,1428.7520210358734,713.2210168339265
0.0239	,1428.821396173403,673.6057743079795
0.024	,1428.8869344211464,636.1779718246979
0.0241	,1428.9488451315528,600.8186393565063
0.0242	,1429.0073349494508,567.4102791770989
0.0243	,1429.0625904558017,535.846787117845
0.0244	,1429.1147751380784,506.0351930421106
0.0245	,1429.164042580648,477.88813400959054
0.0246	,1429.210531530627,451.32667924300574
0.0247	,1429.2544967085992,426.2055905103621
0.0248	,1429.2960277506322,402.47391276255223
0.0249	,1429.335246426012,380.06230134959094
0.025	,1429.3722695318495,358.9042246313612
0.0251	,1429.407219307222,338.93001491584823
0.0252	,1429.4402602212995,320.0458434025152
0.0253	,1429.4714608698737,302.21265367236373
0.0254	,1429.5009152004473,285.3768830673489
0.0255	,1429.5287086515511,269.48981640969015
0.0256	,1429.5549563661446,254.48574371194954
0.0257	,1429.579763869526,240.3044373546501
0.0258	,1429.603187270319,226.9139067640398
0.0259	,1429.6252980447143,214.2733667941338
0.026	,1429.6461613680303,202.34562526778626
0.0261	,1429.6658782463053,191.07299619378338
0.0262	,1429.6845018508282,180.4251332653983
0.0263	,1429.7020850149906,170.3718772399942
0.0264	,1429.7186809270684,160.88286030023636
0.0265	,1429.7343424187663,151.92791326124538
0.0266	,1429.7491490174327,143.4615975627211
0.0267	,1429.7631306897667,135.46680831023602
0.0268	,1429.7763306573333,127.9188581834504
0.0269	,1429.7887883528108,120.79522311733989
0.027	,1429.8005480219795,114.07062377797824
0.0271	,1429.8116565787768,107.71825216217414
0.0272	,1429.8221431705158,101.72145751280802
0.0273	,1429.8320415652777,96.06094467785324
0.0274	,1429.8413836484558,90.71849323128211
0.0275	,1429.8502028457658,85.67500014212341
0.0276	,1429.8585290374751,80.91338834622987
0.0277	,1429.8663903929626,76.41755782121055
0.0278	,1429.8738148940413,72.17151456443925
0.0279	,1429.8808292875206,68.15996973485437
0.028	,1429.8874466590196,64.37544644024953
0.0281	,1429.8936949012812,60.80199870889854
0.0282	,1429.8995951477332,57.42754545259398
0.0283	,1429.9051675143157,54.2405868072426
0.0284	,1429.9104304688196,51.230564904467904
0.0285	,1429.9154004780733,48.38806574084424
0.0286	,1429.9200951699877,45.70301077201376
0.0287	,1429.9245305275424,43.166261800504415
0.0288	,1429.9287217909136,40.7691050748378
0.0289	,1429.9326807015054,38.50482759937568
0.029	,1429.9364193315234,36.36652689396748
0.0291	,1429.9399504321268,34.34691188441542
0.0292	,1429.9432850225774,32.439681811446
0.0293	,1429.9464333736266,30.63896381778078
0.0294	,1429.9494050532594,28.939286810449147
0.0295	,1429.9522089724403,27.3355553182052
0.0296	,1429.9548534308547,25.823023349572757
0.0297	,1429.957346162655,24.39726824504726
0.0298	,1429.9596961806958,23.05313585015349
0.0299	,1429.9619158794073,21.783537732922287
0.03	,1429.9640089759052,20.586348504458645
0.0301	,1429.965982728793,19.457417076893115
0.0302	,1429.9678442583386,18.392671405385254
0.0303	,1429.969600605088,17.3880849699138
0.0304	,1429.9712587884821,16.439643255105775
0.0305	,1429.9728258654716,15.543310229002042
0.0306	,1429.9743089891326,14.694994821507846
0.0307	,1429.9757154672818,13.890517402218288
0.0308	,1429.977032583749,13.137151645934404
0.0309	,1429.978274888141,12.4265757125801
0.031	,1429.979450177418,11.754330092072237
0.0311	,1429.980563932154,11.117280170125799
0.0312	,1429.9816217134426,10.512245247365433
0.0313	,1429.9826292020168,9.935976165426847
0.0314	,1429.9835922373745,9.385132929689174
0.0315	,1429.984516856902,8.85626233255258
0.0316	,1429.9854093349948,8.345775578173333
0.0317	,1429.9862557728195,7.861622715592694
0.0318	,1429.987046185499,7.409515084990032
0.0319	,1429.9878011787096,6.977666546406932
0.032	,1429.9885233130842,6.564612505532333
0.0321	,1429.9892150067503,6.1689698712204475
0.0322	,1429.9898785461594,5.789430862213325
0.0323	,1429.9905160969192,5.424756812043287
0.0324	,1429.991129714621,5.07377197694078
0.0325	,1429.9917213556707,4.735357340646942
0.0326	,1429.992291085418,4.40947555500305
0.0327	,1429.9928167984551,4.108770816712298
0.0328	,1429.9933142623374,3.824224223809568
0.0329	,1429.9937827757083,3.556236982532545
0.033	,1429.9942213431898,3.3053784769765815
0.0331	,1429.9946286753814,3.072386270320439
0.0332	,1429.99500318886,2.8581661047649063
0.0333	,1429.9953430061798,2.6637919018644114
0.0334	,1429.995645955873,2.4905057620680813
0.0335	,1429.9959095724498,2.3397179642351364
0.0336	,1429.9961752285658,2.187763500612346
0.0337	,1429.996437064843,2.0379939175723254
0.0338	,1429.9966792907314,1.8994413704717923
0.0339	,1429.9969026926321,1.7716560514217825
0.034	,1429.9971080349217,1.6542007488292152
0.0341	,1429.9972960599528,1.546650847399355
0.0342	,1429.997467488056,1.4485943273486157
0.0343	,1429.997623017538,1.3596317652992476
0.0344	,1429.9977633246824,1.2793763342552105
0.0345	,1429.9978902978269,1.2067479133255286
0.0346	,1429.9980074641562,1.1397289623851674
0.0347	,1429.9981132993335,1.0791914026893366
0.0348	,1429.998208721855,1.024609858455284
0.0349	,1429.9982946502191,0.9754589523031411
0.035	,1429.9983720029222,0.9312133074099762
0.0351	,1429.9984416984616,0.8913475460154962
0.0352	,1429.998504655335,0.8553362898718568
0.0353	,1429.9985617920386,0.8226541610768976
0.0354	,1429.99861402707,0.7927757808197082
0.0355	,1429.9986622789263,0.7651757704604808
0.0356	,1429.9987074661049,0.7393287507828071
0.0357	,1429.9987505071028,0.7147093426698597
0.0358	,1429.9987923204171,0.6907921669934798
0.0359	,1429.9988338245446,0.6670518444965149
0.036	,1429.998875937983,0.642962995278235
0.0361	,1429.9989195792293,0.6180002398336901
0.0362	,1429.9989656667804,0.5916381985256292
0.0363	,1429.9990151191341,0.56335149091961
0.0364	,1429.9990464753314,0.5454157696416578
0.0365	,1429.9990548831258,0.5406065174059257
0.0366	,1429.9990611133233,0.5370428490306959
0.0367	,1429.9990656008654,0.5344759781882911
0.0368	,1429.9990687806933,0.5326571189263094
0.0369	,1429.9990710877478,0.5313374854128144
0.037	,1429.9990729569706,0.530268291289842
0.0371	,1429.9990748233022,0.5292007509762556
0.0372	,1429.9990771216846,0.5278860778477071
0.0373	,1429.9990802870586,0.5260754861867539
0.0374	,1429.999084754365,0.5235201901401381
0.0375	,1429.9990909585456,0.5199714031947829
0.0376	,1429.999099334541,0.5151803397331967
0.0377	,1429.9991103172927,0.5088982133359246
0.0378	,1429.999124341742,0.5008762379437525
0.0379	,1429.9991418428297,0.4908656274577076
0.038	,1429.9991632554973,0.4786175955976611
0.0381	,1429.9991890146855,0.4638833562796462
0.0382	,1429.999219555336,0.4464141229512034
0.0383	,1429.9992400621873,0.4346842161265661
0.0384	,1429.9992556182049,0.4257861830377126
0.0385	,1429.999271697493,0.416588839321293
0.0386	,1429.9992883000514,0.4070921850871718
0.0387	,1429.99930542588,0.39729622031449885
0.0388	,1429.999323074979,0.38720094498176666
0.0389	,1429.9993412473482,0.37680635906681054
0.039	,1429.9993599429877,0.36611246254680874
0.0391	,1429.9993791618977,0.3551192552682248
0.0392	,1429.9993989040777,0.34382673746703796
0.0393	,1429.9994191695282,0.3322349088583397
0.0394	,1429.9994399582488,0.32034376967679495
0.0395	,1429.9994612702399,0.30815331963618103
0.0396	,1429.9994831055014,0.29566355870973315
0.0397	,1429.999505464033,0.28287448713014496
0.0398	,1429.999528345835,0.26978610473927983
0.0399	,1429.9995517509071,0.2563984115084017
0.04	,1429.999563400741,0.24973471040540846
0.0401	,1429.9995720455909,0.244789859037126
0.0402	,1429.9995806904408,0.23984500760905686
0.0403	,1429.9995893352907,0.23490015612120096
0.0404	,1429.9995979801406,0.22995530457355828
0.0405	,1429.9996066249905,0.2250104529661289
0.0406	,1429.9996152698404,0.22006560129891273
0.0407	,1429.9996239146903,0.21512074957190985
0.0408	,1429.9996325595403,0.21017589778512025
0.0409	,1429.9996412043902,0.20523104593854383
0.041	,1429.99964984924,0.20028619403218073
0.0411	,1429.99965849409,0.19534134206603085
0.0412	,1429.99966713894,0.19039649004009426
0.0413	,1429.9996757837898,0.18545163795437092
0.0414	,1429.9996844286397,0.1805067858088608
0.0415	,1429.9996930734897,0.17556193360356398
0.0416	,1429.9997017183396,0.17061708133848036
0.0417	,1429.9997103631893,0.16567222914366775
0.0418	,1429.9997190080392,0.1607273767590107
0.0419	,1429.999727652889,0.15578252431456685
0.042	,1429.999736297739,0.1508376718103363
0.0421	,1429.999744942589,0.145892819246319
0.0422	,1429.9997535874388,0.14094796662251494
0.0423	,1429.9997622322887,0.13600311393892417
0.0424	,1429.9997708771386,0.13105826119554662
0.0425	,1429.9997795219886,0.12611340839238236
0.0426	,1429.9997881668385,0.12116855552943134
0.0427	,1429.9997968116884,0.11622370260669355
0.0428	,1429.9998054565383,0.11127884962416905
0.0429	,1429.9998141013882,0.10633399658185778
0.043	,1429.9998227462381,0.1013891434797598
0.0431	,1429.999831391088,0.09644429031787506
0.0432	,1429.999840035938,0.09149943709620356
0.0433	,1429.9998486807879,0.08655458381474535
0.0434	,1429.999851748865,0.08479964397964998
0.0435	,1429.9998546946777,0.08311463942525896
0.0436	,1429.99985764049,0.08142963499398341
0.0437	,1429.9998605863025,0.07974463055576562
0.0438	,1429.9998635321151,0.07805962598054787
0.0439	,1429.9998664779275,0.07637462152844558
0.044	,1429.99986942374,0.07468961706940105
0.0441	,1429.9998723695523,0.07300461260341427
0.0442	,1429.999875315365,0.07131960800042751
0.0443	,1429.9998782611774,0.06963460352055623
0.0444	,1429.9998812069898,0.0679495990337427
0.0445	,1429.9998841528025,0.0662645944099292
0.0446	,1429.9998870986149,0.06457958990923117
0.0447	,1429.9998900444273,0.0628945854015909
0.0448	,1429.9998929902397,0.061209580887008376
0.0449	,1429.9998959360523,0.059524576235425876
0.045	,1429.9998988818647,0.05783957170695885
0.0451	,1429.9999018276771,0.05615456717154958
0.0452	,1429.9999047734898,0.05446956249914032
0.0453	,1429.9999077193022,0.05278455794984655
0.0454	,1429.9999106651146,0.05109955339361054
0.0455	,1429.9999136109273,0.04941454870037454
0.0456	,1429.9999165567397,0.04772954413025403
0.0457	,1429.999919502552,0.04604453955319126
0.0458	,1429.9999224483645,0.04435953496918625
0.0459	,1429.9999253941771,0.042674530248181256
0.046	,1429.9999283399895,0.04098952565029175
0.0461	,1429.999931285802,0.039304521045459985
0.0462	,1429.9999342316146,0.037619516303628246
0.0463	,1429.999937177427,0.03593451168491199
0.0464	,1429.9999401232394,0.03424950705925348
0.0465	,1429.9999430690518,0.03256450242665273
0.0466	,1429.9999460148645,0.03087949765705199
0.0467	,1429.999948594474,0.02940396101285589
0.0468	,1429.9999491994563,0.02905791118567973
0.0469	,1429.9999498044388,0.02871186122815303
0.047	,1429.9999504094212,0.028365811270333528
0.0471	,1429.9999510144035,0.02801976144227896
0.0472	,1429.999951619386,0.027673711483873847
0.0473	,1429.9999522243684,0.027327661525175934
0.0474	,1429.9999528293506,0.026981611696242958
0.0475	,1429.999953434333,0.02663556173695944
0.0476	,1429.9999540393155,0.02628951177738312
0.0477	,1429.9999546442978,0.025943461947571734
0.0478	,1429.9999552492802,0.025597411987409807
0.0479	,1429.9999558542627,0.025251362026955073
0.048	,1429.999956459245,0.02490531219626528
0.0481	,1429.9999570642274,0.024559262235224946
0.0482	,1429.9999576692098,0.024213212273891806
0.0483	,1429.999958274192,0.023867162442323602
0.0484	,1429.9999588791745,0.02352111248040486
0.0485	,1429.999959484157,0.02317506251819331
0.0486	,1429.9999600891392,0.0228290126857467
0.0487	,1429.9999606941217,0.022482962722949543
0.0488	,1429.9999612991041,0.022136912759859587
0.0489	,1429.9999619040864,0.021790862926534565
0.049	,1429.9999625090688,0.021444812962859005
0.0491	,1429.9999631140513,0.021098762998890637
0.0492	,1429.9999637190335,0.02075271316468721
0.0493	,1429.999964324016,0.02040666320013324
0.0494	,1429.9999649289985,0.020060613235286462
0.0495	,1429.9999655339807,0.019714563400204624
0.0496	,1429.9999661389631,0.019368513434772243
0.0497	,1429.9999667439456,0.019022463469047058
0.0498	,1429.9999673489278,0.018676413633086815
0.0499	,1429.9999679539103,0.018330363666776026
0.05	,1429.9999685588928,0.017984313700172432
0.0501	,1429.999969163875,0.017638263863333777
0.0502	,1429.9999697688575,0.017292213896144576
0.0503	,1429.99997037384,0.016946163928662574
0.0504	,1429.9999709788221,0.01660011409094551
0.0505	,1429.9999715838046,0.016254064122877904
0.0506	,1429.999972188787,0.015908014154517494
0.0507	,1429.9999727937693,0.015561964315922022
0.0508	,1429.9999733987518,0.015215914346976006
0.0509	,1429.9999740037342,0.014869864377737184
0.051	,1429.9999746087165,0.014523814538263303
0.0511	,1429.999975213699,0.014177764568438878
0.0512	,1429.9999758186814,0.01383171459832165
0.0513	,1429.9999764236636,0.01348566475796936
0.0514	,1429.999977028646,0.013139614787266525
0.0515	,1429.9999776336285,0.012793564816270888
0.0516	,1429.9999782386108,0.01244751497504019
0.0517	,1429.9999788435932,0.012101465003458945
0.0518	,1429.9999794485757,0.0117554150315849
0.0519	,1429.999980053558,0.011409365189475794
0.052	,1429.9999806585404,0.01106331521701614
0.0521	,1429.9999812635228,0.010717265244263686
0.0522	,1429.999981868505,0.01037121540127617
0.0523	,1429.9999824734875,0.01002516542793811
0.0524	,1429.99998307847,0.009679115454307243
0.0525	,1429.9999836834522,0.00933306561044132
0.0526	,1429.9999842884347,0.00898701563622485
0.0527	,1429.9999848934171,0.008640965661715575
0.0528	,1429.9999854983994,0.008294915816971244
0.0529	,1429.9999861033818,0.007948865841876365
0.053	,1429.9999867083643,0.007602815866488682
0.0531	,1429.9999873133465,0.007256766020865941
0.0532	,1429.999987918329,0.006910716044892652
0.0533	,1429.9999885233115,0.00656466606862656
0.0534	,1429.9999891282937,0.0062186162221254115
0.0535	,1429.9999894588477,0.006029539311651736
0.0536	,1429.9999895280796,0.005989938678891567
0.0537	,1429.9999895973115,0.005950338046127563
0.0538	,1429.9999896665433,0.005910737413359725
0.0539	,1429.9999897357752,0.005871136780588052
0.054	,1429.999989805007,0.005831536147812545
0.0541	,1429.999989874239,0.005791935515033203
0.0542	,1429.9999899434708,0.005752334882250027
0.0543	,1429.9999900127027,0.005712734249463017
0.0544	,1429.9999900819346,0.005673133616672172
0.0545	,1429.9999901511662,0.0056335331139352384
0.0546	,1429.999990220398,0.0055939324811367245
0.0547	,1429.99999028963,0.005554331848334376
0.0548	,1429.9999903588619,0.0055147312155281935
0.0549	,1429.9999904280937,0.005475130582718177
0.055	,1429.9999904973256,0.005435529949904325
0.0551	,1429.9999905665575,0.005395929317086639
0.0552	,1429.9999906357893,0.005356328684265118
0.0553	,1429.9999907050212,0.005316728051439764
0.0554	,1429.999990774253,0.005277127418610574
0.0555	,1429.9999908434847,0.005237526915835296
0.0556	,1429.9999909127166,0.0051979262829984375
0.0557	,1429.9999909819485,0.005158325650157745
0.0558	,1429.9999910511804,0.005118725017313218
0.0559	,1429.9999911204122,0.005079124384464857
0.056	,1429.999991189644,0.005039523751612661
0.0561	,1429.999991258876,0.00499992311875663
0.0562	,1429.9999913281079,0.004960322485896765
0.0563	,1429.9999913973397,0.004920721853033066
0.0564	,1429.9999914665716,0.004881121220165532
0.0565	,1429.9999915358035,0.004841520587294164
0.0566	,1429.9999916050351,0.004801920084476707
0.0567	,1429.999991674267,0.00476231945159767
0.0568	,1429.9999917434989,0.004722718818714799
0.0569	,1429.9999918127307,0.0046831181858280925
0.057	,1429.9999918819626,0.004643517552937552
0.0571	,1429.9999919511945,0.0046039169200431775
0.0572	,1429.9999920204264,0.004564316287144968
0.0573	,1429.9999920896582,0.004524715654242925
0.0574	,1429.99999215889,0.004485115021337046
0.0575	,1429.999992228122,0.004445514388427334
0.0576	,1429.9999922973536,0.004405913885571534
0.0577	,1429.9999923665855,0.004366313252654152
0.0578	,1429.9999924358174,0.004326712619732937
0.0579	,1429.9999925050492,0.004287111986807886
0.058	,1429.9999925742811,0.0042475113538790014
0.0581	,1429.999992643513,0.004207910720946282
0.0582	,1429.9999927127449,0.004168310088009729
0.0583	,1429.9999927819767,0.00412870945506934
0.0584	,1429.9999928512086,0.004089108822125118
0.0585	,1429.9999929204405,0.004049508189177061
0.0586	,1429.9999929896721,0.004009907686282916
0.0587	,1429.999993058904,0.00397030705332719
0.0588	,1429.9999931281359,0.0039307064203676296
0.0589	,1429.9999931973678,0.003891105787404235
0.059	,1429.9999932665996,0.0038515051544370056
0.0591	,1429.9999933358315,0.0038119045214659417
0.0592	,1429.9999934050634,0.0037723038884910436
0.0593	,1429.9999934742953,0.0037327032555123114
0.0594	,1429.9999935435271,0.003693102622529744
0.0595	,1429.999993612759,0.0036535019895433426
0.0596	,1429.9999936819906,0.0036139014866108533
0.0597	,1429.9999937512225,0.003574300853616783
0.0598	,1429.9999938204544,0.0035347002206188786
0.0599	,1429.9999938896863,0.003495099587617139
0.06	,1429.9999939589181,0.0034554989546115656
0.0601	,1429.99999402815,0.0034158983216021578
0.0602	,1429.999994097382,0.003376297688588915
0.0603	,1429.9999941666138,0.003336697055571838
0.0604	,1429.9999942358456,0.0032970964225509268
0.0605	,1429.9999943050775,0.003257495789526181
0.0606	,1429.9999943743094,0.0032178951564976006
0.0607	,1429.999994443541,0.0031782946535229327
0.0608	,1429.999994512773,0.0031386940204866836
0.0609	,1429.9999945820048,0.0030990933874466
0.061	,1429.9999946512366,0.003059492754402682
0.0611	,1429.9999947204685,0.0030198921213549293
0.0612	,1429.9999947897004,0.0029802914883033426
0.0613	,1429.9999948589323,0.0029406908552479212
0.0614	,1429.9999949281641,0.0029010902221886653
0.0615	,1429.999994997396,0.002861489589125575
0.0616	,1429.999995066628,0.0028218889560586505
0.0617	,1429.9999951358595,0.0027822884530456383
0.0618	,1429.9999952050914,0.002742687819971045
0.0619	,1429.9999952743233,0.0027030871868926167
0.062	,1429.9999953435552,0.0026634865538103544
0.0621	,1429.999995412787,0.0026238859207242575
0.0622	,1429.999995482019,0.002584285287634326
0.0623	,1429.9999955512508,0.0025446846545405604
0.0624	,1429.9999956204827,0.00250508402144296
0.0625	,1429.9999956897145,0.0024654833883415257
0.0626	,1429.9999957589464,0.0024258827552362566
0.0627	,1429.999995828178,0.0023862822521849006
0.0628	,1429.99999589741,0.0023466816190719623
0.0629	,1429.9999959666418,0.00230708098595519
0.063	,1429.9999960358737,0.0022674803528345833
0.0631	,1429.9999961051055,0.002227879719710142
0.0632	,1429.9999961743374,0.0021882790865818662
0.0633	,1429.9999962435693,0.002148678453449756
0.0634	,1429.9999963128012,0.0021090778203138112
0.0635	,1429.999996382033,0.0020694771871740325
0.0636	,1429.999996451265,0.0020298765540304187
0.0637	,1429.9999965204966,0.0019902760509407182
0.0638	,1429.9999965897284,0.0019506754177894357
0.0639	,1429.9999966589603,0.001911074784634319
0.064	,1429.9999967281922,0.0018714741514753675
0.0641	,1429.999996797424,0.001831873518312582
0.0642	,1429.999996866656,0.0017922728851459619
0.0643	,1429.9999969358878,0.0017526722519755073
0.0644	,1429.9999970051197,0.0017130716188012182
0.0645	,1429.9999970743515,0.001673470985623095
0.0646	,1429.9999971435834,0.001633870352441137
0.0647	,1429.999997212815,0.0015942698493130918
0.0648	,1429.999997282047,0.001554669216123465
0.0649	,1429.9999973512788,0.0015150685829300038
0.065	,1429.9999974205107,0.0014754679497327081
0.0651	,1429.9999974897426,0.001435867316531578
0.0652	,1429.9999975589744,0.0013962666833266136
0.0653	,1429.9999976282063,0.0013566660501178147
0.0654	,1429.9999976974382,0.0013170654169051812
0.0655	,1429.99999776667,0.0012774647836887134
0.0656	,1429.999997835902,0.0012378641504684111
0.0657	,1429.9999979051338,0.0011982635172442743
0.0658	,1429.9999979743654,0.0011586630140740506
0.0659	,1429.9999980435973,0.001119062380842245
0.066	,1429.9999981128292,0.001079461747606605
0.0661	,1429.999998182061,0.0010398611143671303
0.0662	,1429.999998251293,0.0010002604811238216
0.0663	,1429.9999983205248,9.60659847876678e-4
0.0664	,1429.9999983897567,9.210592146257002e-4
0.0665	,1429.9999984589886,8.814585813708881e-4
0.0666	,1429.9999985282204,8.418579481122413e-4
0.0667	,1429.9999985974523,8.022573148497602e-4
0.0668	,1429.999998666684,7.626568116411921e-4
0.0669	,1429.9999987359158,7.230561783710421e-4
0.067	,1429.9999987905933,6.917806715781584e-4
0.0671	,1429.999998794795,6.893773344604264e-4
0.0672	,1429.9999987989968,6.869738672849326e-4
0.0673	,1429.9999988031984,6.845705301671723e-4
0.0674	,1429.9999988074003,6.821670629916503e-4
0.0675	,1429.999998811602,6.797637258738618e-4
0.0676	,1429.9999988158036,6.77360388756059e-4
0.0677	,1429.9999988200054,6.749569215804946e-4
0.0678	,1429.999998824207,6.725535844626639e-4
